2025-10-21 13:49:58,506 - INFO - Loading input XYZ: xtbopt/all_ionpairs.xyz
2025-10-21 13:49:58,552 - INFO - Loaded 100 frames
2025-10-21 13:49:58,552 - INFO - xTB method initialized: GFN2-xTB
2025-10-21 13:50:00,559 - INFO - Frame 0: energy = -6048.588459 eV, forces OK
2025-10-21 13:50:02,455 - INFO - Frame 1: energy = -6048.732310 eV, forces OK
2025-10-21 13:50:06,940 - INFO - Frame 2: energy = -6045.392708 eV, forces OK
2025-10-21 13:50:10,844 - INFO - Frame 3: energy = -6048.070229 eV, forces OK
2025-10-21 13:50:12,482 - INFO - Frame 4: energy = -6049.673878 eV, forces OK
2025-10-21 13:50:15,181 - INFO - Frame 5: energy = -6046.398503 eV, forces OK
2025-10-21 13:50:18,399 - INFO - Frame 6: energy = -6049.039616 eV, forces OK
2025-10-21 13:50:20,108 - INFO - Frame 7: energy = -6046.882123 eV, forces OK
2025-10-21 13:50:23,850 - INFO - Frame 8: energy = -6047.922669 eV, forces OK
2025-10-21 13:50:25,685 - INFO - Frame 9: energy = -6048.321815 eV, forces OK
2025-10-21 13:50:27,448 - INFO - Frame 10: energy = -6049.508612 eV, forces OK
2025-10-21 13:50:29,569 - INFO - Frame 11: energy = -6046.376499 eV, forces OK
2025-10-21 13:50:31,260 - INFO - Frame 12: energy = -6048.385599 eV, forces OK
2025-10-21 13:50:34,225 - INFO - Frame 13: energy = -6047.825020 eV, forces OK
2025-10-21 13:50:36,853 - INFO - Frame 14: energy = -6045.857870 eV, forces OK
2025-10-21 13:50:40,409 - INFO - Frame 15: energy = -6044.911347 eV, forces OK
2025-10-21 13:50:42,143 - INFO - Frame 16: energy = -6049.501632 eV, forces OK
2025-10-21 13:50:47,409 - INFO - Frame 17: energy = -6050.205344 eV, forces OK
2025-10-21 13:50:49,912 - INFO - Frame 18: energy = -6048.416272 eV, forces OK
2025-10-21 13:50:52,399 - INFO - Frame 19: energy = -6048.357185 eV, forces OK
2025-10-21 13:50:56,459 - INFO - Frame 20: energy = -6045.748721 eV, forces OK
2025-10-21 13:51:02,982 - INFO - Frame 21: energy = -6046.418524 eV, forces OK
2025-10-21 13:51:05,362 - INFO - Frame 22: energy = -6048.338170 eV, forces OK
