Atom_Index,Charge,Info,DataMass,Source,ElementGuess,AtomicNumber
705,3.0,"Eu - Eu   | Eu+3 F. van Veggel, Chem Eur J",151.964,oplsaa.lt,Eu,63
646,3.0,"""Europium Ion Eu+3""",151.96,oplsaa2008.lt,Eu,63
705,3.0,"Eu - Eu   | Eu+3 F. van Veggel, Chem Eur J",151.964,oplsaa2024.lt,Eu,63
