Atom_Index,Charge,Info,DataMass,Source,ElementGuess,AtomicNumber
413,2.0,Sr - Sr   | Sr++,87.62,oplsaa.lt,Sr,38
1113,2.0,Sr - Sr   | Sr++,87.62,oplsaa.lt,Sr,38
355,2.0,"""Strontium Ion Sr+2""",87.62,oplsaa2008.lt,Sr,38
886,2.0,"""Strontium Ion (GBSA)""",87.62,oplsaa2008.lt,Sr,38
413,2.0,Sr - Sr   | Sr++,87.62,oplsaa2024.lt,Sr,38
1113,2.0,Sr - Sr   | Sr++,87.62,oplsaa2024.lt,Sr,38
