Atom_Index,Charge,Info,DataMass,Source,ElementGuess,AtomicNumber
414,2.0,Ba - Ba   | Ba++,137.327,oplsaa.lt,Ba,56
1114,2.0,Ba - Ba   | Ba++,137.327,oplsaa.lt,Ba,56
356,2.0,"""Barium Ion Ba+2""",137.33,oplsaa2008.lt,Ba,56
887,2.0,"""Barium Ion (GBSA)""",137.33,oplsaa2008.lt,Ba,56
414,2.0,Ba - Ba   | Ba++,137.327,oplsaa2024.lt,Ba,56
1114,2.0,Ba - Ba   | Ba++,137.327,oplsaa2024.lt,Ba,56
