Atom_Index,Charge,Info,DataMass,Source,ElementGuess,AtomicNumber
707,3.0,"Yb - Yb   | Yb+3 see also JPC-A 104, 7659 (2000)",173.04,oplsaa.lt,Yb,70
648,3.0,"""Ytterbium Ion Yb+3""",173.04,oplsaa2008.lt,Yb,70
707,3.0,"Yb - Yb   | Yb+3 see also JPC-A 104, 7659 (2000)",173.04,oplsaa2024.lt,Yb,70
